Crop_Name,State,District,Year,Rabi_Area,Rabi_Production,Rabi_Yield,Kharif_Area,Kharif_Production,Kharif_Yield,Winter_Area,Winter_Production,Winter_Yield,Summer_Area,Summer_Production,Summer_Yield,Year_Area,Year_Production,Year_Yield
wheat,Madhya Pradesh,Dhar,2016,225000.0,751000.0,3.3378,,,,,,,,,,,,
wheat,Madhya Pradesh,Dhar,2017,198870.0,692660.0,3.483,,,,,,,,,,,,
wheat,Madhya Pradesh,Dhar,2018,233817.0,809679.0,3.4629,,,,,,,,,,,,
wheat,Madhya Pradesh,Dhar,2019,364792.0,1314710.0,3.604,,,,,,,,,,,,
wheat,Madhya Pradesh,Dhar,2020,380980.0,2053482.0,5.39,,,,,,,,,,,,
wheat,Madhya Pradesh,Dhar,2021,366295.0,1988982.0,5.43,,,,,,,,,,,,
wheat,Madhya Pradesh,Dhar,2022,374885.0,1773206.0,4.73,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,1998,41814.0655,32211.6705,0.7704,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,1999,39482.4294,25904.6429,0.6561,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2000,28529.5885,11195.5196,0.3924,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2001,32437.7633,20402.4705,0.629,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2002,28693.7022,14808.639,0.5161,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2003,30109.6189,19079.0859,0.6337,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2004,29050.7367,20965.5201,0.7217,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2005,28554.031,14630.5582,0.5124,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2006,30093.033,16746.5769,0.5565,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2007,25919.4829,13057.5113,0.5038,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2008,26731.3218,16893.2316,0.632,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2009,,,,,,,,,,,,,27715.1308,16647.0611,0.6006
wheat,Madhya Pradesh,Dindori,2010,24148.2775,13999.419,0.5797,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2011,25296.2002,27743.938,1.0968,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2012,26448.4876,39595.9123,1.4971,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2013,28059.9441,45252.5959,1.6127,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2014,82929.775,106499.29,1.2842,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2015,39282.525,57614.37,1.4667,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2016,42774.305,94278.06,2.2041,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2017,38409.58,93143.2315,2.425,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2018,30502.4442,31467.9214,1.0317,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2019,45847.9443,72485.861,1.581,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2020,48034.6716,111440.1587,2.32,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2021,51604.1437,133447.9751,2.586,,,,,,,,,,,,
wheat,Madhya Pradesh,Dindori,2022,52546.9243,135886.1105,2.586,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,1997,198800.0,268500.0,1.3506,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,1998,196800.0,253800.0,1.2896,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,1999,212471.0,267478.0,1.2589,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2000,190867.0,234890.0,1.2306,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2001,188780.0,262519.0,1.3906,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2002,152917.0,102992.0,0.6735,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2003,71747.0,105969.0,1.477,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2004,78774.0,103157.0,1.3095,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2005,73209.0,118262.0,1.6154,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2006,84938.0,131288.0,1.5457,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2007,79286.0,119369.0,1.5055,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2008,84461.0,143443.0,1.6983,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2009,,,,,,,,,,,,,79261.0,127375.0,1.607
wheat,Madhya Pradesh,Guna,2010,88906.0,187919.0,2.1137,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2011,105476.0,328821.0,3.1175,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2012,113743.0,425775.0,3.7433,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2013,120843.0,418358.0,3.462,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2014,131000.0,437000.0,3.3359,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2015,127000.0,475000.0,3.7402,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2016,136000.0,521000.0,3.8309,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2017,112400.0,416780.0,3.708,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2018,165089.0,649906.0,3.9367,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2019,211207.0,835957.0,3.958,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2020,185432.0,878762.0,4.739,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2021,189953.0,852700.0,4.489,,,,,,,,,,,,
wheat,Madhya Pradesh,Guna,2022,189024.0,810724.0,4.289,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,1997,109400.0,225600.0,2.0622,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,1998,97200.0,236500.0,2.4331,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,1999,99083.0,294677.0,2.974,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2000,78147.0,185126.0,2.3689,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2001,84690.0,242960.0,2.8688,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2002,67973.0,174274.0,2.5639,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2003,96606.0,274323.0,2.8396,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2004,92009.0,236311.0,2.5683,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2005,91356.0,230270.0,2.5206,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2006,86985.0,187030.0,2.1501,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2007,67870.0,111365.0,1.6409,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2008,89278.0,229108.0,2.5662,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2009,,,,,,,,,,,,,83400.0,189873.0,2.2767
wheat,Madhya Pradesh,Gwalior,2010,93835.0,254063.0,2.7076,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2011,112519.0,396967.0,3.528,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2012,115404.0,420858.0,3.6468,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2013,119285.0,363643.0,3.0485,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2014,104000.0,335000.0,3.2212,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2015,136000.0,515000.0,3.7868,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2016,146000.0,586000.0,4.0137,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2017,65000.0,247260.0,3.804,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2018,140836.0,523109.0,3.7143,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2019,151825.0,655884.0,4.32,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2020,149949.0,590499.0,3.938,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2021,141866.0,513271.0,3.618,,,,,,,,,,,,
wheat,Madhya Pradesh,Gwalior,2022,139382.0,502472.0,3.605,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,1998,76300.0,160500.0,2.1035,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,1999,88895.0,141806.0,1.5952,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2000,76441.0,137531.0,1.7992,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2001,83574.0,182925.0,2.1888,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2002,87463.0,175508.0,2.0067,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2003,91845.0,179841.0,1.9581,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2004,110374.0,238615.0,2.1619,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2005,115101.0,254730.0,2.2131,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2006,115827.0,249996.0,2.1584,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2007,125786.0,412619.0,3.2803,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2008,116977.0,369572.0,3.1594,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2009,,,,,,,,,,,,,131290.0,406978.0,3.0998
wheat,Madhya Pradesh,Harda,2010,141511.0,560655.0,3.9619,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2011,150976.0,694367.0,4.5992,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2012,148339.0,580816.0,3.9155,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2013,148321.0,470771.0,3.174,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2014,189000.0,779000.0,4.1217,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2015,172000.0,661000.0,3.843,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2016,141000.0,607000.0,4.305,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2017,118000.0,469880.0,3.982,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2018,142439.0,620836.0,4.3586,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2019,162065.0,568686.0,3.509,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2020,140206.0,720659.0,5.14,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2021,100919.0,537900.0,5.33,,,,,,,,,,,,
wheat,Madhya Pradesh,Harda,2022,97146.0,512931.0,5.28,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,1997,234600.0,348900.0,1.4872,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,1998,157700.0,331900.0,2.1046,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,1999,161391.0,428000.0,2.6519,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2000,159623.0,406129.0,2.5443,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2001,165938.0,439373.0,2.6478,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2002,166902.0,376038.0,2.253,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2003,178476.0,439313.0,2.4615,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2004,192727.0,449691.0,2.3333,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2005,202628.0,450475.0,2.2232,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2006,209184.0,568680.0,2.7186,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2007,217612.0,698551.0,3.2101,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2008,219007.0,607398.0,2.7734,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2009,,,,,,,,,,,,,232477.0,700109.0,3.0115
wheat,Madhya Pradesh,Hoshangabad,2010,242251.0,853964.0,3.5251,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2011,250555.0,1186378.0,4.735,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2012,259950.0,1015365.0,3.906,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2013,260258.0,829182.0,3.186,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2014,206000.0,988000.0,4.7961,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2015,260000.0,1106000.0,4.2538,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2016,260000.0,1170000.0,4.5,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2017,231500.0,997300.0,4.308,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2018,280763.0,1254028.0,4.4665,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2019,308308.0,1455214.0,4.72,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2020,298881.0,1682999.0,5.631,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2021,275152.0,154353.0,0.561,,,,,,,,,,,,
wheat,Madhya Pradesh,Hoshangabad,2022,270127.0,1388453.0,5.14,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,1997,115700.0,274200.0,2.3699,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,1998,121800.0,344900.0,2.8317,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,1999,128855.0,283060.0,2.1967,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2000,50606.0,87299.0,1.7251,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2001,83862.0,115903.0,1.3821,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2002,66889.0,104606.0,1.5639,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2003,116120.0,287193.0,2.4732,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2004,117169.0,304862.0,2.6019,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2005,62048.0,93673.0,1.5097,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2006,132337.0,332631.0,2.5135,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2007,126748.0,244343.0,1.9278,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2008,57927.0,134431.0,2.3207,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2009,,,,,,,,,,,,,101511.0,220142.0,2.1687
wheat,Madhya Pradesh,Indore,2010,107884.0,271277.0,2.5145,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2011,113426.0,511291.0,4.5077,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2012,118434.0,582817.0,4.921,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2013,115881.0,347108.0,2.9954,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2014,122000.0,490000.0,4.0164,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2015,124000.0,548000.0,4.4194,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2016,130000.0,560000.0,4.3077,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2017,110400.0,465120.0,4.213,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2018,126387.0,521752.0,4.1282,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2019,187273.0,964269.0,5.149,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2020,201533.0,1211213.0,6.01,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2021,202063.0,1093161.0,5.41,,,,,,,,,,,,
wheat,Madhya Pradesh,Indore,2022,209917.0,1009701.0,4.81,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,1997,185800.0,169100.0,0.9101,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,1998,119393.2442,155599.0381,1.3032,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,1999,119306.4126,175313.0405,1.4694,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2000,105320.289,145142.1014,1.3781,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2001,100995.3556,155775.8372,1.5424,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2002,92101.8934,126554.8777,1.3741,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2003,97504.7736,170398.8899,1.7476,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2004,98239.3045,170038.5405,1.7309,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2005,98234.248,196711.3487,2.0025,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2006,98115.1012,192503.469,1.962,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2007,93689.1753,133760.0221,1.4277,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2008,104235.3098,184981.9143,1.7747,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2009,,,,,,,,,,,,,107528.4423,171518.2162,1.5951
wheat,Madhya Pradesh,Jabalpur,2010,107963.6092,291242.9869,2.6976,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2011,114875.3449,279577.7296,2.4337,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2012,125963.959,346657.0531,2.752,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2013,137725.5455,371683.0598,2.6987,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2014,149296.555,435231.731,2.9152,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2015,143108.968,488859.316,3.416,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2016,150299.314,550539.322,3.663,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2017,195072.3907,718554.0548,3.6835,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2018,223526.2595,866965.2438,3.8786,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2019,254877.1984,1070795.8978,4.2012,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2020,253909.866,964717.2382,3.7994,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2021,235932.9305,921374.0961,3.9052,,,,,,,,,,,,
wheat,Madhya Pradesh,Jabalpur,2022,231373.7281,903271.1402,3.9039,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,1997,49800.0,92500.0,1.8574,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,1998,51400.0,99500.0,1.9358,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,1999,13875.0,25004.0,1.8021,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2000,1482.0,1220.0,0.8232,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2001,11027.0,18093.0,1.6408,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2002,15748.0,26976.0,1.713,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2003,30272.0,53653.0,1.7724,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2004,35183.0,56553.0,1.6074,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2005,26757.0,48671.0,1.819,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2006,38616.0,70912.0,1.8363,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2007,43194.0,77325.0,1.7902,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2008,18787.0,33627.0,1.7899,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2009,,,,,,,,,,,,,23901.0,44554.0,1.8641
wheat,Madhya Pradesh,Jhabua,2010,27515.0,51628.0,1.8764,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2011,30438.0,65451.0,2.1503,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2012,39065.0,108169.0,2.7689,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2013,44031.0,122255.0,2.7766,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2014,47000.0,145000.0,3.0851,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2015,38000.0,100000.0,2.6316,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2016,48000.0,153000.0,3.1875,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2017,59000.0,174990.0,2.9659,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2018,53062.0,144515.0,2.7235,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2019,73534.0,209204.0,2.845,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2020,92146.0,285745.0,3.101,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2021,91815.0,296746.0,3.232,,,,,,,,,,,,
wheat,Madhya Pradesh,Jhabua,2022,87626.0,283207.0,3.232,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,1998,66906.7558,85800.9619,1.2824,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,1999,69234.5874,78100.9595,1.1281,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2000,48968.711,50728.8986,1.0359,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2001,58079.6444,64690.1628,1.1138,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2002,56869.1066,43477.1223,0.7645,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2003,59739.2264,70791.1101,1.185,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2004,58209.6955,61647.4595,1.0591,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2005,58321.752,58946.6513,1.0107,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2006,45984.8988,33843.531,0.736,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2007,36739.8247,32385.9779,0.8815,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2008,53483.6902,60791.0857,1.1366,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2009,,,,,,,,,,,,,54508.5577,57921.7838,1.0626
wheat,Madhya Pradesh,Katni,2010,54756.3908,48280.0131,0.8817,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2011,66345.6551,163060.2704,2.4577,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2012,75167.041,212437.9469,2.8262,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2013,80933.4545,175105.9402,2.1636,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2014,77703.445,162768.269,2.0947,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2015,58891.032,134140.684,2.2778,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2016,86700.686,276460.678,3.1887,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2017,105627.6093,318575.9452,3.016,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2018,136031.7405,450523.7562,3.3119,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2019,159252.8016,551970.1022,3.466,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2020,159651.134,578575.7618,3.624,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2021,151857.0695,577815.9039,3.805,,,,,,,,,,,,
wheat,Madhya Pradesh,Katni,2022,160387.2719,610273.8598,3.805,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,1997,76900.0,27100.0,0.3524,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,1998,44985.9345,41788.3295,0.9289,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,1999,47462.5706,35630.3571,0.7507,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2000,27594.4115,10762.4804,0.39,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2001,35436.2367,29423.5295,0.8303,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2002,33416.2978,24777.361,0.7415,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2003,34926.3811,29556.9141,0.8463,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2004,33750.2633,29682.4799,0.8795,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2005,34101.969,30215.4418,0.886,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2006,33383.967,27281.4231,0.8172,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2007,32889.5171,27160.4887,0.8258,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2008,33317.6782,29073.7684,0.8726,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2009,,,,,,,,,,,,,33770.8692,25426.9388,0.7529
wheat,Madhya Pradesh,Mandla,2010,21042.7225,18733.581,0.8903,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2011,41104.7998,66197.062,1.6104,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2012,44558.5124,75724.0877,1.6994,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2013,46771.0559,81762.4041,1.7481,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2014,60070.225,91500.71,1.5232,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2015,50717.475,115385.63,2.2751,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2016,55225.695,175721.94,3.1819,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2017,51590.42,134856.7685,2.614,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2018,57874.5558,127904.0786,2.21,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2019,88964.0557,170606.139,1.9177,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2020,82950.3284,262934.8413,3.1698,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2021,78217.8563,180918.0249,2.313,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandla,2022,86605.0757,202168.8895,2.3344,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandsaur,1997,96800.0,283600.0,2.9298,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandsaur,1998,63000.0,159600.0,2.5333,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandsaur,1999,65892.0,210672.0,3.1972,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandsaur,2000,21932.0,44579.0,2.0326,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandsaur,2001,33292.0,84296.0,2.532,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandsaur,2002,11521.0,19671.0,1.7074,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandsaur,2003,24298.0,57505.0,2.3667,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandsaur,2004,51001.0,134417.0,2.6356,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandsaur,2005,26039.0,53474.0,2.0536,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandsaur,2006,70805.0,195095.0,2.7554,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandsaur,2007,61062.0,131182.0,2.1483,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandsaur,2008,49986.0,126641.0,2.5335,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandsaur,2009,,,,,,,,,,,,,63723.0,156950.0,2.463
wheat,Madhya Pradesh,Mandsaur,2010,57370.0,122687.0,2.1385,,,,,,,,,,,,
wheat,Madhya Pradesh,Mandsaur,2011,88019.0,366951.0,4.169,,,,,,,,,,,,
