Crop_Name,State,District,Year,Kharif_Area,Kharif_Production,Kharif_Yield,Year_Area,Year_Production,Year_Yield
coconut,Assam,Sivasagar,2006,,,,227.6752,1727.1487,7.586
coconut,Assam,Sivasagar,2006,,,,330.3248,2505.8513,7.586
coconut,Assam,Sivasagar,2007,,,,206.4581,2284.096,11.0632
coconut,Assam,Sivasagar,2007,,,,299.5419,3313.904,11.0632
coconut,Assam,Sivasagar,2008,,,,201.1539,1723.8845,8.57
coconut,Assam,Sivasagar,2008,,,,291.8461,2501.1155,8.57
coconut,Assam,Sivasagar,2009,,,,196.2576,2054.7887,10.4699
coconut,Assam,Sivasagar,2009,,,,284.7424,2981.2113,10.4699
coconut,Assam,Sivasagar,2010,,,,205.2341,2035.2038,9.9165
coconut,Assam,Sivasagar,2010,,,,297.7659,2952.7962,9.9165
coconut,Assam,Sivasagar,2011,,,,217.0666,1133.4796,5.2218
coconut,Assam,Sivasagar,2011,,,,314.9334,1644.5204,5.2218
coconut,Assam,Sivasagar,2012,,,,212.5784,1286.8951,6.0537
coconut,Assam,Sivasagar,2012,,,,308.4216,1867.1049,6.0537
coconut,Assam,Sivasagar,2013,,,,199.5218,694.45,3.4806
coconut,Assam,Sivasagar,2013,,,,289.4782,1007.55,3.4806
coconut,Assam,Sivasagar,2014,,,,197.4817,1135.1116,5.7479
coconut,Assam,Sivasagar,2014,,,,286.5183,1646.8884,5.7479
coconut,Assam,Sivasagar,2015,,,,191.7694,277.0456,1.4447
coconut,Assam,Sivasagar,2015,,,,278.2306,401.9544,1.4447
coconut,Assam,Sivasagar,2016,,,,190.1373,743.4124,3.9099
coconut,Assam,Sivasagar,2016,,,,275.8627,1078.5876,3.9099
coconut,Assam,Sivasagar,2017,,,,190.1373,888.6676,4.6738
coconut,Assam,Sivasagar,2017,,,,275.8627,1289.3324,4.6738
coconut,Assam,Sivasagar,2018,,,,280.7178,987.8164,3.5189
coconut,Assam,Sivasagar,2018,,,,407.2822,1433.1836,3.5189
coconut,Assam,Sivasagar,2019,,,,87.7243,452.9022,5.1628
coconut,Assam,Sivasagar,2019,,,,127.2757,657.0978,5.1628
coconut,Assam,Sivasagar,2020,,,,83.6441,374.9704,4.4829
coconut,Assam,Sivasagar,2020,,,,121.3559,544.0296,4.4829
coconut,Assam,Sivasagar,2021,,,,83.6441,374.9704,4.4829
coconut,Assam,Sivasagar,2021,,,,121.3559,544.0296,4.4829
coconut,Assam,Sivasagar,2022,,,,85.6842,421.0766,4.9143
coconut,Assam,Sivasagar,2022,,,,124.3158,610.9234,4.9143
coconut,Assam,Sonitpur,1997,,,,423.5125,2765.9487,6.531
coconut,Assam,Sonitpur,1997,,,,819.4875,5352.0513,6.531
coconut,Assam,Sonitpur,1998,,,,427.6011,4077.0316,9.5347
coconut,Assam,Sonitpur,1998,,,,827.3989,7888.9684,9.5347
coconut,Assam,Sonitpur,1999,,,,431.349,3572.7689,8.2828
coconut,Assam,Sonitpur,1999,,,,834.651,6913.2311,8.2828
coconut,Assam,Sonitpur,2000,,,,443.2741,3234.436,7.2967
coconut,Assam,Sonitpur,2000,,,,857.7259,6258.564,7.2967
coconut,Assam,Sonitpur,2001,,,,443.9556,4382.9964,9.8726
coconut,Assam,Sonitpur,2001,,,,859.0444,8481.0036,9.8726
coconut,Assam,Sonitpur,2002,,,,445.3184,4852.5058,10.8967
coconut,Assam,Sonitpur,2002,,,,861.6816,9389.4942,10.8967
coconut,Assam,Sonitpur,2003,,,,449.407,4388.1071,9.7642
coconut,Assam,Sonitpur,2003,,,,869.593,8490.8929,9.7642
coconut,Assam,Sonitpur,2005,,,,451.4514,5264.7745,11.6619
coconut,Assam,Sonitpur,2005,,,,873.5486,10187.2255,11.6619
coconut,Assam,Sonitpur,2006,,,,459.9693,1658.9559,3.6067
coconut,Assam,Sonitpur,2006,,,,890.0307,3210.0441,3.6067
coconut,Assam,Sonitpur,2007,,,,452.4735,3889.9774,8.5971
coconut,Assam,Sonitpur,2007,,,,875.5265,7527.0226,8.5971
coconut,Assam,Sonitpur,2008,,,,459.9693,4678.7396,10.1719
coconut,Assam,Sonitpur,2008,,,,890.0307,9053.2604,10.1719
coconut,Assam,Sonitpur,2009,,,,472.2351,6027.6421,12.7641
coconut,Assam,Sonitpur,2009,,,,913.7649,11663.3579,12.7641
coconut,Assam,Sonitpur,2010,,,,508.692,6801.4127,13.3704
coconut,Assam,Sonitpur,2010,,,,984.308,13160.5873,13.3704
coconut,Assam,Sonitpur,2011,,,,656.9043,8618.8025,13.1203
coconut,Assam,Sonitpur,2011,,,,1271.0957,16677.1975,13.1203
coconut,Assam,Sonitpur,2012,,,,644.2977,5447.3994,8.4548
coconut,Assam,Sonitpur,2012,,,,1246.7023,10540.6006,8.4548
coconut,Assam,Sonitpur,2013,,,,641.2313,4728.4844,7.3741
coconut,Assam,Sonitpur,2013,,,,1240.7687,9149.5156,7.3741
coconut,Assam,Sonitpur,2014,,,,690.6354,3967.6611,5.7449
coconut,Assam,Sonitpur,2014,,,,1336.3646,7677.3389,5.7449
coconut,Assam,Sonitpur,2015,,,,675.3031,5199.6974,7.6998
coconut,Assam,Sonitpur,2015,,,,1306.6969,10061.3026,7.6998
coconut,Assam,Sonitpur,2016,,,,691.9983,4630.3576,6.6913
coconut,Assam,Sonitpur,2016,,,,1339.0017,8959.6424,6.6913
coconut,Assam,Sonitpur,2017,,,,693.7018,4082.1424,5.8846
coconut,Assam,Sonitpur,2017,,,,1342.2982,7898.8576,5.8846
coconut,Assam,Sonitpur,2018,,,,694.724,4469.5387,6.4335
coconut,Assam,Sonitpur,2018,,,,1344.276,8648.4613,6.4335
coconut,Assam,Sonitpur,2019,,,,516.5285,2151.2935,4.1649
coconut,Assam,Sonitpur,2019,,,,999.4715,4162.7065,4.1649
coconut,Assam,Sonitpur,2020,,,,481.4345,2612.6256,5.4268
coconut,Assam,Sonitpur,2020,,,,931.5655,5055.3744,5.4268
coconut,Assam,Sonitpur,2021,,,,481.4345,2612.6256,5.4268
coconut,Assam,Sonitpur,2021,,,,931.5655,5055.3744,5.4268
coconut,Assam,Sonitpur,2022,,,,475.6423,2367.6494,4.9778
coconut,Assam,Sonitpur,2022,,,,920.3577,4581.3506,4.9778
coconut,Assam,Tinsukia,1997,,,,69.0,109.0,1.5797
coconut,Assam,Tinsukia,1998,,,,64.0,324.0,5.0625
coconut,Assam,Tinsukia,1999,,,,69.0,344.0,4.9855
coconut,Assam,Tinsukia,2000,,,,69.0,95.0,1.3768
coconut,Assam,Tinsukia,2001,,,,71.0,184.0,2.5915
coconut,Assam,Tinsukia,2002,,,,75.0,690.0,9.2
coconut,Assam,Tinsukia,2003,,,,74.0,662.0,8.9459
coconut,Assam,Tinsukia,2005,,,,78.0,321.0,4.1154
coconut,Assam,Tinsukia,2006,,,,62.0,87.0,1.4032
coconut,Assam,Tinsukia,2007,,,,63.0,92.0,1.4603
coconut,Assam,Tinsukia,2008,,,,70.0,66.0,0.9429
coconut,Assam,Tinsukia,2009,,,,70.0,579.0,8.2714
coconut,Assam,Tinsukia,2010,,,,53.0,232.0,4.3774
coconut,Assam,Tinsukia,2011,,,,54.0,246.0,4.5556
coconut,Assam,Tinsukia,2012,,,,72.0,309.0,4.2917
coconut,Assam,Tinsukia,2013,,,,76.0,981.0,12.9079
coconut,Assam,Tinsukia,2014,,,,71.0,1056.0,14.8732
coconut,Assam,Tinsukia,2015,,,,75.0,2257.0,30.0933
coconut,Assam,Tinsukia,2016,,,,76.0,2188.0,28.7895
coconut,Assam,Tinsukia,2017,,,,76.0,1660.0,21.8421
coconut,Assam,Tinsukia,2018,,,,72.0,3165.0,43.9583
coconut,Assam,Tinsukia,2019,,,,71.0,2340.0,32.9577
coconut,Assam,Tinsukia,2020,,,,81.0,3035.0,37.4691
coconut,Assam,Tinsukia,2021,,,,81.0,3035.0,37.4691
coconut,Assam,Tinsukia,2022,,,,79.0,2960.0,37.4684
coconut,Assam,Udalguri,1997,,,,64.7058,656.4945,10.1458
coconut,Assam,Udalguri,1998,,,,64.7807,366.891,5.6636
coconut,Assam,Udalguri,1999,,,,71.5209,471.2891,6.5895
coconut,Assam,Udalguri,2000,,,,73.4681,388.8341,5.2926
coconut,Assam,Udalguri,2001,,,,78.6356,646.9833,8.2276
coconut,Assam,Udalguri,2002,,,,78.4858,212.0913,2.7023
coconut,Assam,Udalguri,2003,,,,80.1334,577.4845,7.2065
coconut,Assam,Udalguri,2005,,,,81.0321,657.3932,8.1128
coconut,Assam,Udalguri,2006,,,,527.3306,3090.4542,5.8606
coconut,Assam,Udalguri,2007,,,,729.5201,5259.2226,7.2092
coconut,Assam,Udalguri,2008,,,,660.7053,5215.1744,7.8933
coconut,Assam,Udalguri,2009,,,,723.3091,3248.3309,4.4909
coconut,Assam,Udalguri,2010,,,,728.1108,3830.4268,5.2608
coconut,Assam,Udalguri,2011,,,,724.8597,2390.6966,3.2982
coconut,Assam,Udalguri,2012,,,,715.3839,3134.9485,4.3822
coconut,Assam,Udalguri,2013,,,,759.6835,5286.7451,6.9591
coconut,Assam,Udalguri,2014,,,,734.6615,1552.5991,2.1134
coconut,Assam,Udalguri,2015,,,,744.4853,4756.8769,6.3895
coconut,Assam,Udalguri,2016,,,,764.7848,2497.2637,3.2653
coconut,Assam,Udalguri,2017,,,,764.7848,3348.2673,4.3781
coconut,Assam,Udalguri,2018,,,,768.4588,2542.3209,3.3083
coconut,Assam,Udalguri,2019,,,,769.1329,2456.7964,3.1942
coconut,Assam,Udalguri,2020,,,,756.058,2658.4383,3.5162
coconut,Assam,Udalguri,2021,,,,756.058,2658.4383,3.5162
coconut,Assam,Udalguri,2022,,,,753.9082,2437.672,3.2334
coconut,Chhattisgarh,Bastar,2008,48.1843,,,,,
coconut,Chhattisgarh,Bastar,2011,,,,13.2271,,
coconut,Chhattisgarh,Bastar,2012,,,,10.3927,,
coconut,Chhattisgarh,Bastar,2013,,,,0.9448,,
coconut,Chhattisgarh,Bastar,2014,,,,0.9448,,
coconut,Chhattisgarh,Bijapur,2008,24.1103,,,,,
coconut,Chhattisgarh,Bijapur,2011,,,,21.8466,,
coconut,Chhattisgarh,Bijapur,2012,,,,21.681,,
coconut,Chhattisgarh,Bijapur,2013,,,,21.1289,,
coconut,Chhattisgarh,Bijapur,2014,,,,21.1289,,
coconut,Chhattisgarh,Bijapur,2015,,,,21.0737,,
coconut,Chhattisgarh,Bijapur,2019,,,,21.0,,
coconut,Chhattisgarh,Bijapur,2020,,,,21.0,0.0,0.0
coconut,Chhattisgarh,Bijapur,2021,,,,21.1473,0.0,0.0
coconut,Chhattisgarh,Dantewada,2008,3.7054,,,,,
coconut,Chhattisgarh,Dantewada,2011,,,,0.9263,,
coconut,Chhattisgarh,Dantewada,2012,,,,0.9263,,
coconut,Chhattisgarh,Dantewada,2013,,,,0.9263,,
coconut,Chhattisgarh,Dantewada,2014,,,,0.9263,,
coconut,Chhattisgarh,Dantewada,2015,,,,0.9263,,
coconut,Chhattisgarh,Dantewada,2021,,,,1.8527,0.0,0.0
coconut,Chhattisgarh,Gariaband,2008,0.1753,,,,,
coconut,Chhattisgarh,Gariaband,2011,,,,0.1753,,
coconut,Chhattisgarh,Kondagaon,2011,,,,35.0,,
coconut,Chhattisgarh,Kondagaon,2012,,,,65.0,,
coconut,Chhattisgarh,Kondagaon,2014,,,,34.0,,
coconut,Chhattisgarh,Kondagaon,2015,,,,35.0,,
coconut,Chhattisgarh,Kondagaon,2019,,,,34.0,,
coconut,Chhattisgarh,Kondagaon,2020,,,,34.0,0.0,0.0
coconut,Chhattisgarh,Kondagaon,2021,,,,34.0,0.0,0.0
coconut,Chhattisgarh,Raipur,2008,0.8247,,,,,
coconut,Chhattisgarh,Raipur,2011,,,,0.8247,,
coconut,Chhattisgarh,Sukma,2011,,,,1.0,,
coconut,Chhattisgarh,Sukma,2012,,,,2.0,,
coconut,Chhattisgarh,Sukma,2013,,,,2.0,,
coconut,Chhattisgarh,Sukma,2014,,,,2.0,,
coconut,Chhattisgarh,Sukma,2015,,,,1.0,,
coconut,Dadra and Nagar Haveli,Dadra and Nagar Haveli,1998,175.0,64.75,0.37,,,
coconut,Dadra and Nagar Haveli,Dadra and Nagar Haveli,1999,175.0,70.0,0.4,,,
coconut,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2000,180.0,80.1,0.445,,,
coconut,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2001,180.0,45.0,0.25,,,
coconut,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2002,180.0,45.0,0.25,,,
coconut,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2003,180.0,45.0,0.25,,,
coconut,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2004,185.0,46.2,0.2497,,,
coconut,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2005,190.0,47.5,0.25,,,
coconut,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2006,195.0,48.75,0.25,,,
coconut,Goa,North Goa,2004,,,,11083.0,54410.0,4.9093
coconut,Goa,North Goa,2005,,,,11155.0,55230.0,4.9511
coconut,Goa,North Goa,2006,,,,11227.0,55840.0,4.9737
coconut,Goa,North Goa,2007,,,,11249.0,56160.0,4.9924
coconut,Goa,North Goa,2013,,,,11379.0,56400.0,4.9565
coconut,Goa,North Goa,2014,,,,11399.0,56400.0,4.9478
coconut,Goa,North Goa,2015,,,,8925.0,44700.0,5.0084
coconut,Goa,North Goa,2016,,,,8954.0,45180.0,5.0458
coconut,Goa,North Goa,2017,,,,9201.0,46200.0,5.0212
coconut,Goa,North Goa,2018,,,,9394.0,46500.0,4.95
coconut,Goa,North Goa,2019,,,,9544.0,63000.0,6.601
coconut,Goa,North Goa,2020,,,,9610.0,58670.0,6.1051
coconut,Goa,North Goa,2021,,,,9616.0,58000.0,6.0316
coconut,Goa,North Goa,2022,,,,9636.0,2976.0,0.3088
coconut,Goa,South Goa,2004,,,,14077.0,69110.0,4.9094
coconut,Goa,South Goa,2005,,,,14157.0,70110.0,4.9523
coconut,Goa,South Goa,2006,,,,14241.0,70840.0,4.9744
coconut,Goa,South Goa,2007,,,,14296.0,71410.0,4.9951
coconut,Goa,South Goa,2013,,,,14371.0,71700.0,4.9892
coconut,Goa,South Goa,2014,,,,14387.0,71400.0,4.9628
coconut,Goa,South Goa,2015,,,,16893.0,84700.0,5.0139
coconut,Goa,South Goa,2016,,,,16959.0,86980.0,5.1288
coconut,Goa,South Goa,2017,,,,16968.0,85400.0,5.033
coconut,Goa,South Goa,2018,,,,16987.0,86250.0,5.0774
coconut,Goa,South Goa,2019,,,,16998.0,104000.0,6.1184
coconut,Goa,South Goa,2020,,,,17019.0,106000.0,6.2283
coconut,Goa,South Goa,2021,,,,17030.0,103000.0,6.0482
coconut,Goa,South Goa,2022,,,,17047.0,10334.0,0.6062
coconut,Karnataka,Bagalkot,1998,,,,571.0,2728.0,4.7776
coconut,Karnataka,Bagalkot,1999,,,,1283.0,6130.0,4.7779
coconut,Karnataka,Bagalkot,2000,,,,1312.0,6268.0,4.7774
coconut,Karnataka,Bagalkot,2001,,,,1142.0,5456.0,4.7776
coconut,Karnataka,Bagalkot,2002,,,,877.0,4190.0,4.7777
coconut,Karnataka,Bagalkot,2003,,,,600.0,2867.0,4.7783
coconut,Karnataka,Bagalkot,2004,,,,452.0,2160.0,4.7788
coconut,Karnataka,Bagalkot,2005,,,,413.0,1973.0,4.7772
coconut,Karnataka,Bagalkot,2006,,,,236.0,1128.0,4.7797
coconut,Karnataka,Bagalkot,2007,,,,264.0,1344.0,5.0909
coconut,Karnataka,Bagalkot,2008,,,,410.0,2809.0,6.8512
coconut,Karnataka,Bagalkot,2009,,,,614.0,4366.0,7.1107
coconut,Karnataka,Bagalkot,2010,,,,664.0,6347.0,9.5587
coconut,Karnataka,Bagalkot,2011,,,,695.0,6909.0,9.941
coconut,Karnataka,Bagalkot,2012,,,,664.0,6537.0,9.8449
coconut,Karnataka,Bagalkot,2013,,,,776.0,6157.0,7.9343
coconut,Karnataka,Bagalkot,2014,,,,743.0,6630.0,8.9233
coconut,Karnataka,Bagalkot,2015,,,,745.0,6230.0,8.3624
coconut,Karnataka,Bagalkot,2016,,,,777.0,6075.0,7.8185
coconut,Karnataka,Bagalkot,2017,,,,585.0,4626.0,7.9077
coconut,Karnataka,Bagalkot,2018,,,,361.0,2557.0,7.0831
coconut,Karnataka,Bagalkot,2019,,,,366.0,3017.0,8.2432
coconut,Karnataka,Bagalkot,2020,,,,351.0,2.795,0.008
coconut,Karnataka,Bagalkot,2021,,,,397.0,3432.0,8.6448
coconut,Karnataka,Bagalkot,2022,,,,243.0,2014.238,8.289
coconut,Karnataka,Bangalore Rural,1998,,,,14114.0,67405.0,4.7758
coconut,Karnataka,Bangalore Rural,1999,,,,14705.0,70228.0,4.7758
coconut,Karnataka,Bangalore Rural,2000,,,,15076.0,71999.0,4.7757
coconut,Karnataka,Bangalore Rural,2001,,,,21948.0,78614.0,3.5818
coconut,Karnataka,Bangalore Rural,2002,,,,21426.0,76744.0,3.5818
coconut,Karnataka,Bangalore Rural,2003,,,,20131.0,72106.0,3.5818
coconut,Karnataka,Bangalore Rural,2004,,,,19789.0,70881.0,3.5818
coconut,Karnataka,Bangalore Rural,2005,,,,19251.0,68954.0,3.5818
coconut,Karnataka,Bangalore Rural,2006,,,,19357.0,69333.0,3.5818
coconut,Karnataka,Bangalore Rural,2007,,,,3965.0,20188.0,5.0916
coconut,Karnataka,Bangalore Rural,2008,,,,4027.0,27588.0,6.8508
coconut,Karnataka,Bangalore Rural,2009,,,,4504.0,32024.0,7.1101
coconut,Karnataka,Bangalore Rural,2010,,,,4503.0,43046.0,9.5594
coconut,Karnataka,Bangalore Rural,2011,,,,4039.0,40154.0,9.9416
coconut,Karnataka,Bangalore Rural,2012,,,,3448.0,33947.0,9.8454
coconut,Karnataka,Bangalore Rural,2013,,,,2782.0,22072.0,7.9339
coconut,Karnataka,Bangalore Rural,2014,,,,2255.0,20123.0,8.9237
coconut,Karnataka,Bangalore Rural,2015,,,,2827.0,23641.0,8.3626
coconut,Karnataka,Bangalore Rural,2016,,,,2904.0,22704.0,7.8182
coconut,Karnataka,Bangalore Rural,2017,,,,2719.0,21499.0,7.907
coconut,Karnataka,Bangalore Rural,2018,,,,3116.0,22069.0,7.0825
coconut,Karnataka,Bangalore Rural,2019,,,,3141.0,25890.0,8.2426
coconut,Karnataka,Bangalore Rural,2020,,,,2989.0,23.801,0.008
coconut,Karnataka,Bangalore Rural,2021,,,,2720.0,23518.0,8.6463
coconut,Karnataka,Bangalore Rural,2022,,,,2819.0,38362.475,13.6085
coconut,Karnataka,Belgaum,1998,,,,207.0,890.0,4.2995
coconut,Karnataka,Belgaum,1999,,,,252.0,1087.0,4.3135
coconut,Karnataka,Belgaum,2000,,,,183.0,789.0,4.3115
coconut,Karnataka,Belgaum,2001,,,,200.0,861.0,4.305
coconut,Karnataka,Belgaum,2002,,,,216.0,930.0,4.3056
coconut,Karnataka,Belgaum,2003,,,,584.0,2516.0,4.3082
coconut,Karnataka,Belgaum,2004,,,,599.0,2580.0,4.3072
coconut,Karnataka,Belgaum,2005,,,,611.0,2632.0,4.3077
coconut,Karnataka,Belgaum,2006,,,,632.0,2722.0,4.307
coconut,Karnataka,Belgaum,2007,,,,318.0,1619.0,5.0912
coconut,Karnataka,Belgaum,2008,,,,323.0,2213.0,6.8514
coconut,Karnataka,Belgaum,2009,,,,344.0,2446.0,7.1105
coconut,Karnataka,Belgaum,2010,,,,336.0,3212.0,9.5595
coconut,Karnataka,Belgaum,2011,,,,307.0,3052.0,9.9414
coconut,Karnataka,Belgaum,2012,,,,132.0,1300.0,9.8485
coconut,Karnataka,Belgaum,2013,,,,106.0,841.0,7.934
coconut,Karnataka,Belgaum,2014,,,,131.0,1169.0,8.9237
coconut,Karnataka,Belgaum,2015,,,,88.0,736.0,8.3636
coconut,Karnataka,Belgaum,2016,,,,86.0,672.0,7.814
coconut,Karnataka,Belgaum,2017,,,,654.0,5171.0,7.9067
coconut,Karnataka,Belgaum,2018,,,,371.0,2628.0,7.0836
coconut,Karnataka,Belgaum,2019,,,,359.0,2959.0,8.2423
coconut,Karnataka,Belgaum,2020,,,,344.0,2.739,0.008
coconut,Karnataka,Belgaum,2021,,,,240.0,2076.0,8.65
coconut,Karnataka,Belgaum,2022,,,,239.0,3236.538,13.542
coconut,Karnataka,Bellary,1998,,,,590.6922,2820.6309,4.7751
coconut,Karnataka,Bellary,1998,,,,583.3078,2785.3691,4.7751
coconut,Karnataka,Bellary,1999,,,,590.1891,2818.1151,4.7749
coconut,Karnataka,Bellary,1999,,,,582.8109,2782.8849,4.7749
coconut,Karnataka,Bellary,2000,,,,637.4847,3044.0272,4.7751
coconut,Karnataka,Bellary,2000,,,,629.5153,3005.9728,4.7751
coconut,Karnataka,Bellary,2001,,,,635.9753,3036.4801,4.7745
coconut,Karnataka,Bellary,2001,,,,628.0247,2998.5199,4.7745
coconut,Karnataka,Bellary,2002,,,,787.4219,3760.0026,4.7751
coconut,Karnataka,Bellary,2002,,,,777.5781,3712.9974,4.7751
coconut,Karnataka,Bellary,2003,,,,660.1262,3151.7003,4.7744
coconut,Karnataka,Bellary,2003,,,,651.8738,3112.2997,4.7744
coconut,Karnataka,Bellary,2004,,,,633.4596,3024.4046,4.7744
coconut,Karnataka,Bellary,2004,,,,625.5404,2986.5954,4.7744
coconut,Karnataka,Bellary,2005,,,,573.5853,2738.6182,4.7746
coconut,Karnataka,Bellary,2005,,,,566.4147,2704.3818,4.7746
coconut,Karnataka,Bellary,2006,,,,629.4344,3005.2851,4.7746
coconut,Karnataka,Bellary,2006,,,,621.5656,2967.7149,4.7746
coconut,Karnataka,Bellary,2007,,,,659.1199,3355.9772,5.0916
coconut,Karnataka,Bellary,2007,,,,650.88,3314.0229,5.0916
coconut,Karnataka,Bellary,2008,,,,543.3966,3722.7699,6.8509
coconut,Karnataka,Bellary,2008,,,,536.6034,3676.2301,6.8509
coconut,Karnataka,Bellary,2009,,,,522.7677,3716.7321,7.1097
coconut,Karnataka,Bellary,2009,,,,516.2323,3670.2679,7.1097
coconut,Karnataka,Bellary,2010,,,,510.189,4876.9845,9.5592
coconut,Karnataka,Bellary,2010,,,,503.811,4816.0155,9.5592
coconut,Karnataka,Bellary,2011,,,,457.862,4551.9528,9.9418
coconut,Karnataka,Bellary,2011,,,,452.138,4495.0472,9.9418
coconut,Karnataka,Bellary,2012,,,,353.2078,3477.7382,9.8462
coconut,Karnataka,Bellary,2012,,,,348.7922,3434.2618,9.8462
coconut,Karnataka,Bellary,2013,,,,1459.6236,11580.3853,7.9338
coconut,Karnataka,Bellary,2013,,,,1441.3764,11435.6147,7.9338
coconut,Karnataka,Bellary,2014,,,,279.2455,2492.0772,8.9243
coconut,Karnataka,Bellary,2014,,,,275.7545,2460.9228,8.9243
coconut,Karnataka,Bellary,2015,,,,263.1448,2200.7562,8.3633
coconut,Karnataka,Bellary,2015,,,,259.8552,2173.2438,8.3633
coconut,Karnataka,Bellary,2016,,,,339.1197,2651.071,7.8175
coconut,Karnataka,Bellary,2016,,,,334.8803,2617.929,7.8175
coconut,Karnataka,Bellary,2017,,,,291.321,2303.3978,7.9067
coconut,Karnataka,Bellary,2017,,,,287.679,2274.6022,7.9067
coconut,Karnataka,Bellary,2018,,,,613.8369,4347.6759,7.0828
coconut,Karnataka,Bellary,2018,,,,606.1631,4293.3241,7.0828
coconut,Karnataka,Bellary,2019,,,,440.755,3633.21,8.2432
coconut,Karnataka,Bellary,2019,,,,435.245,3587.79,8.2432
coconut,Karnataka,Bellary,2020,,,,440.755,3.5099,0.008
coconut,Karnataka,Bellary,2020,,,,435.245,3.4661,0.008
coconut,Karnataka,Bellary,2021,,,,378.8682,3274.9708,8.6441
coconut,Karnataka,Bellary,2021,,,,374.1318,3234.0292,8.6441
coconut,Karnataka,Bellary,2022,,,,47.7988,643.2281,13.457
coconut,Karnataka,Bellary,2022,,,,47.2012,635.1869,13.457
coconut,Karnataka,Bidar,1998,,,,2.0,10.0,5.0
coconut,Karnataka,Bidar,1999,,,,3.0,14.0,4.6667
coconut,Karnataka,Bidar,2000,,,,3.0,14.0,4.6667
coconut,Karnataka,Bidar,2001,,,,27.0,129.0,4.7778
coconut,Karnataka,Bidar,2002,,,,23.0,110.0,4.7826
coconut,Karnataka,Bidar,2003,,,,23.0,110.0,4.7826
coconut,Karnataka,Bidar,2004,,,,24.0,115.0,4.7917
coconut,Karnataka,Bidar,2005,,,,25.0,120.0,4.8
coconut,Karnataka,Bidar,2006,,,,26.0,124.0,4.7692
coconut,Karnataka,Bidar,2007,,,,23.0,117.0,5.087
coconut,Karnataka,Bidar,2008,,,,24.0,164.0,6.8333
coconut,Karnataka,Bidar,2009,,,,19.0,135.0,7.1053
coconut,Karnataka,Bidar,2010,,,,20.0,191.0,9.55
coconut,Karnataka,Bidar,2011,,,,20.0,199.0,9.95
coconut,Karnataka,Bidar,2012,,,,21.0,207.0,9.8571
coconut,Karnataka,Bidar,2013,,,,29.0,230.0,7.931
coconut,Karnataka,Bidar,2014,,,,19.0,170.0,8.9474
coconut,Karnataka,Bidar,2015,,,,8.0,67.0,8.375
coconut,Karnataka,Bidar,2017,,,,8.0,63.0,7.875
coconut,Karnataka,Bidar,2018,,,,68.0,482.0,7.0882
coconut,Karnataka,Bidar,2019,,,,41.0,338.0,8.2439
coconut,Karnataka,Bidar,2020,,,,18.0,0.143,0.0079
coconut,Karnataka,Bidar,2021,,,,10.0,85.0,8.5
coconut,Karnataka,Bidar,2022,,,,6.0,65.813,10.9688
coconut,Karnataka,Bijapur,1998,,,,150.0,717.0,4.78
coconut,Karnataka,Bijapur,1999,,,,162.0,774.0,4.7778
coconut,Karnataka,Bijapur,2000,,,,158.0,755.0,4.7785
coconut,Karnataka,Bijapur,2001,,,,413.0,1973.0,4.7772
coconut,Karnataka,Bijapur,2002,,,,175.0,836.0,4.7771
coconut,Karnataka,Bijapur,2003,,,,206.0,984.0,4.7767
coconut,Karnataka,Bijapur,2004,,,,178.0,850.0,4.7753
coconut,Karnataka,Bijapur,2005,,,,178.0,850.0,4.7753
coconut,Karnataka,Bijapur,2006,,,,189.0,903.0,4.7778
coconut,Karnataka,Bijapur,2007,,,,192.0,978.0,5.0938
coconut,Karnataka,Bijapur,2008,,,,213.0,1459.0,6.8498
coconut,Karnataka,Bijapur,2009,,,,268.0,1906.0,7.1119
coconut,Karnataka,Bijapur,2010,,,,281.0,2686.0,9.5587
coconut,Karnataka,Bijapur,2011,,,,288.0,2863.0,9.941
coconut,Karnataka,Bijapur,2012,,,,284.0,2796.0,9.8451
coconut,Karnataka,Bijapur,2013,,,,293.0,2325.0,7.9352
coconut,Karnataka,Bijapur,2014,,,,296.0,2641.0,8.9223
coconut,Karnataka,Bijapur,2015,,,,374.0,3128.0,8.3636
coconut,Karnataka,Bijapur,2016,,,,366.0,2861.0,7.8169
coconut,Karnataka,Bijapur,2017,,,,393.0,3108.0,7.9084
coconut,Karnataka,Bijapur,2018,,,,80.0,567.0,7.0875
coconut,Karnataka,Bijapur,2019,,,,103.0,849.0,8.2427
coconut,Karnataka,Bijapur,2020,,,,86.0,0.685,0.008
coconut,Karnataka,Bijapur,2021,,,,83.0,720.0,8.6747
coconut,Karnataka,Bijapur,2022,,,,49.0,675.083,13.7772
coconut,Karnataka,Chikmagalur,1998,,,,30041.0,75720.0,2.5206
coconut,Karnataka,Chikmagalur,1999,,,,30161.0,76022.0,2.5205
coconut,Karnataka,Chikmagalur,2000,,,,30161.0,76022.0,2.5205
coconut,Karnataka,Chikmagalur,2001,,,,31070.0,58750.0,1.8909
coconut,Karnataka,Chikmagalur,2002,,,,31114.0,58833.0,1.8909
