Crop_Name,State,District,Year,Rabi_Area,Rabi_Production,Rabi_Yield,Kharif_Area,Kharif_Production,Kharif_Yield,Summer_Area,Summer_Production,Summer_Yield,Year_Area,Year_Production,Year_Yield
tobacco,Meghalaya,West Khasi Hills,2015,28.0857,42.7972,1.5238,,,,,,,,,
tobacco,Meghalaya,West Khasi Hills,2016,14.2456,21.534,1.5116,,,,,,,,,
tobacco,Meghalaya,West Khasi Hills,2016,28.7544,43.466,1.5116,,,,,,,,,
tobacco,Meghalaya,West Khasi Hills,2017,14.2456,21.534,1.5116,,,,,,,,,
tobacco,Meghalaya,West Khasi Hills,2017,28.7544,43.466,1.5116,,,,,,,,,
tobacco,Meghalaya,West Khasi Hills,2018,14.2456,21.534,1.5116,,,,,,,,,
tobacco,Meghalaya,West Khasi Hills,2018,28.7544,43.466,1.5116,,,,,,,,,
tobacco,Meghalaya,West Khasi Hills,2019,14.2456,21.534,1.5116,,,,,,,,,
tobacco,Meghalaya,West Khasi Hills,2019,28.7544,43.466,1.5116,,,,,,,,,
tobacco,Meghalaya,West Khasi Hills,2020,14.2456,21.534,1.5116,,,,,,,,,
tobacco,Meghalaya,West Khasi Hills,2020,28.7544,43.466,1.5116,,,,,,,,,
tobacco,Meghalaya,West Khasi Hills,2022,13.9143,19.8776,1.4286,,,,,,,,,
tobacco,Meghalaya,West Khasi Hills,2022,28.0857,40.1224,1.4286,,,,,,,,,
tobacco,Mizoram,Aizawl,1997,163.8791,205.4983,1.254,,,,,,,,,
tobacco,Mizoram,Aizawl,1997,43.5013,58.4527,1.3437,,,,,,,,,
tobacco,Mizoram,Aizawl,1998,,,,,,,,,,157.4696,192.2954,1.2212
tobacco,Mizoram,Aizawl,1998,,,,,,,,,,60.409,65.4799,1.0839
tobacco,Mizoram,Aizawl,2000,,,,,,,,,,171.3068,134.0662,0.7826
tobacco,Mizoram,Aizawl,2000,,,,,,,,,,57.1037,36.438,0.6381
tobacco,Mizoram,Aizawl,2001,,,,,,,,,,117.6803,96.0807,0.8165
tobacco,Mizoram,Aizawl,2001,,,,,,,,,,36.8046,29.6537,0.8057
tobacco,Mizoram,Aizawl,2002,,,,,,,,,,115.7601,109.1703,0.9431
tobacco,Mizoram,Aizawl,2002,,,,,,,,,,34.1606,31.9889,0.9364
tobacco,Mizoram,Aizawl,2003,,,,,,,,,,60.3065,31.6429,0.5247
tobacco,Mizoram,Aizawl,2003,,,,,,,,,,51.8432,52.6361,1.0153
tobacco,Mizoram,Aizawl,2004,,,,,,,,,,63.4661,41.5058,0.654
tobacco,Mizoram,Aizawl,2004,,,,,,,,,,60.8371,43.6443,0.7174
tobacco,Mizoram,Aizawl,2005,,,,,,,,,,63.2625,42.3408,0.6693
tobacco,Mizoram,Aizawl,2005,,,,,,,,,,58.4003,41.5622,0.7117
tobacco,Mizoram,Aizawl,2006,,,,,,,,,,22.2309,18.9811,0.8538
tobacco,Mizoram,Aizawl,2006,,,,,,,,,,49.0756,40.5838,0.827
tobacco,Mizoram,Aizawl,2007,,,,,,,,,,48.4128,17.1307,0.3538
tobacco,Mizoram,Aizawl,2007,,,,,,,,,,11.5264,4.0786,0.3538
tobacco,Mizoram,Aizawl,2008,,,,,,,,,,38.9775,13.7674,0.3532
tobacco,Mizoram,Aizawl,2008,,,,,,,,,,54.9852,37.0831,0.6744
tobacco,Mizoram,Aizawl,2009,,,,,,,,,,26.8802,13.7674,0.5122
tobacco,Mizoram,Aizawl,2009,,,,,,,,,,42.8592,30.5559,0.7129
tobacco,Mizoram,Aizawl,2010,,,,,,,,,,19.7928,8.0795,0.4082
tobacco,Mizoram,Aizawl,2010,,,,,,,,,,34.0567,25.3716,0.745
tobacco,Mizoram,Aizawl,2011,,,,,,,,,,1.0823,0.8117,0.75
tobacco,Mizoram,Aizawl,2011,,,,,,,,,,38.9121,43.431,1.1161
tobacco,Mizoram,Aizawl,2012,,,,,,,,,,12.5523,12.3013,0.98
tobacco,Mizoram,Aizawl,2013,,,,,,,,,,15.3138,17.5732,1.1475
tobacco,Mizoram,Aizawl,2014,,,,,,,,,,8.0335,8.5356,1.0625
tobacco,Mizoram,Aizawl,2015,,,,,,,,,,5.2137,2.9792,0.5714
tobacco,Mizoram,Aizawl,2015,,,,,,,,,,62.4965,19.2867,0.3086
tobacco,Mizoram,Aizawl,2016,,,,,,,,,,14.8962,5.9585,0.4
tobacco,Mizoram,Aizawl,2016,,,,,,,,,,40.1993,41.3349,1.0283
tobacco,Mizoram,Aizawl,2017,,,,16.3859,8.1929,0.5,,,,,,
tobacco,Mizoram,Aizawl,2017,,,,61.8929,56.5531,0.9137,,,,,,
tobacco,Mizoram,Aizawl,2018,,,,26.8132,23.834,0.8889,,,,,,
tobacco,Mizoram,Aizawl,2018,,,,62.1161,80.7373,1.2998,,,,,,
tobacco,Mizoram,Aizawl,2019,,,,26.8132,32.0269,1.1944,,,,,,
tobacco,Mizoram,Aizawl,2019,,,,51.8232,88.9641,1.7167,,,,,,
tobacco,Mizoram,Aizawl,2020,,,,22.3444,14.1514,0.6333,,,,,,
tobacco,Mizoram,Aizawl,2020,,,,49.2529,81.4446,1.6536,,,,,,
tobacco,Mizoram,Aizawl,2021,,,,20.1099,12.6618,0.6296,,,,,,
tobacco,Mizoram,Aizawl,2021,,,,50.4783,22.5962,0.4476,,,,,,
tobacco,Mizoram,Aizawl,2022,,,,20.1099,12.6618,0.6296,,,,,,
tobacco,Mizoram,Aizawl,2022,,,,50.4783,52.9727,1.0494,,,,,,
tobacco,Mizoram,Champhai,1997,10.9232,21.8464,2.0,,,,,,,,,
tobacco,Mizoram,Champhai,1997,4.0559,8.1117,2.0,,,,,,,,,
tobacco,Mizoram,Champhai,1998,,,,,,,,,,50.793,43.6929,0.8602
tobacco,Mizoram,Champhai,1998,,,,,,,,,,18.8597,16.2234,0.8602
tobacco,Mizoram,Champhai,2000,,,,,,,,,,35.5005,9.8309,0.2769
tobacco,Mizoram,Champhai,2000,,,,,,,,,,13.1815,3.6503,0.2769
tobacco,Mizoram,Champhai,2001,,,,,,,,,,19.1156,14.7463,0.7714
tobacco,Mizoram,Champhai,2001,,,,,,,,,,7.0978,5.4754,0.7714
tobacco,Mizoram,Champhai,2002,,,,,,,,,,15.2925,13.654,0.8929
tobacco,Mizoram,Champhai,2002,,,,,,,,,,5.6782,5.0698,0.8929
tobacco,Mizoram,Champhai,2003,,,,,,,,,,81.9242,98.309,1.2
tobacco,Mizoram,Champhai,2003,,,,,,,,,,30.419,36.5027,1.2
tobacco,Mizoram,Champhai,2004,,,,,,,,,,99.9475,73.7317,0.7377
tobacco,Mizoram,Champhai,2004,,,,,,,,,,37.1111,27.3771,0.7377
tobacco,Mizoram,Champhai,2005,,,,,,,,,,95.032,68.8163,0.7241
tobacco,Mizoram,Champhai,2005,,,,,,,,,,35.286,25.5519,0.7241
tobacco,Mizoram,Champhai,2006,,,,,,,,,,95.5782,78.6472,0.8229
tobacco,Mizoram,Champhai,2006,,,,,,,,,,35.4888,29.2022,0.8229
tobacco,Mizoram,Champhai,2008,,,,,,,,,,99.9475,73.7317,0.7377
tobacco,Mizoram,Champhai,2008,,,,,,,,,,37.1111,27.3771,0.7377
tobacco,Mizoram,Champhai,2009,,,,,,,,,,79.7395,59.5315,0.7466
tobacco,Mizoram,Champhai,2009,,,,,,,,,,29.6078,22.1044,0.7466
tobacco,Mizoram,Champhai,2010,,,,,,,,,,64.447,51.3391,0.7966
tobacco,Mizoram,Champhai,2010,,,,,,,,,,23.9296,19.0625,0.7966
tobacco,Mizoram,Champhai,2011,,,,,,,,,,84.655,94.4859,1.1161
tobacco,Mizoram,Champhai,2011,,,,,,,,,,31.4329,35.0832,1.1161
tobacco,Mizoram,Champhai,2012,,,,,,,,,,27.308,26.7619,0.98
tobacco,Mizoram,Champhai,2012,,,,,,,,,,10.1396,9.9369,0.98
tobacco,Mizoram,Champhai,2013,,,,,,,,,,33.3158,38.2313,1.1475
tobacco,Mizoram,Champhai,2013,,,,,,,,,,12.3704,14.1955,1.1475
tobacco,Mizoram,Champhai,2014,,,,,,,,,,17.4772,18.5695,1.0625
tobacco,Mizoram,Champhai,2014,,,,,,,,,,6.4894,6.895,1.0625
tobacco,Mizoram,Champhai,2015,,,,,,,,,,133.2633,40.4159,0.3033
tobacco,Mizoram,Champhai,2015,,,,,,,,,,49.4815,15.0067,0.3033
tobacco,Mizoram,Champhai,2016,,,,,,,,,,79.7395,86.8396,1.089
tobacco,Mizoram,Champhai,2016,,,,,,,,,,29.6078,32.2441,1.089
tobacco,Mizoram,Champhai,2017,,,,126.1632,118.79,0.9416,,,,,,
tobacco,Mizoram,Champhai,2017,,,,46.8452,44.1075,0.9416,,,,,,
tobacco,Mizoram,Champhai,2018,,,,121.2477,163.3021,1.3468,,,,,,
tobacco,Mizoram,Champhai,2018,,,,45.02,60.6351,1.3468,,,,,,
tobacco,Mizoram,Champhai,2019,,,,98.8551,176.9562,1.7901,,,,,,
tobacco,Mizoram,Champhai,2019,,,,36.7055,65.7049,1.7901,,,,,,
tobacco,Mizoram,Champhai,2020,,,,95.5782,169.8561,1.7771,,,,,,
tobacco,Mizoram,Champhai,2020,,,,35.4888,63.0686,1.7771,,,,,,
tobacco,Mizoram,Champhai,2021,,,,99.4013,42.6006,0.4286,,,,,,
tobacco,Mizoram,Champhai,2021,,,,36.9083,15.8179,0.4286,,,,,,
tobacco,Mizoram,Champhai,2022,,,,99.4013,108.686,1.0934,,,,,,
tobacco,Mizoram,Champhai,2022,,,,36.9083,40.3558,1.0934,,,,,,
tobacco,Mizoram,Kolasib,1997,39.6403,43.0906,1.087,,,,,,,,,
tobacco,Mizoram,Kolasib,1998,,,,,,,,,,34.4684,36.3082,1.0534
tobacco,Mizoram,Kolasib,2000,,,,,,,,,,17.9073,14.0144,0.7826
tobacco,Mizoram,Kolasib,2001,,,,,,,,,,12.3016,10.0437,0.8165
tobacco,Mizoram,Kolasib,2002,,,,,,,,,,30.1084,23.1169,0.7678
tobacco,Mizoram,Kolasib,2003,,,,,,,,,,13.5071,6.9093,0.5115
tobacco,Mizoram,Kolasib,2004,,,,,,,,,,15.6381,9.741,0.6229
tobacco,Mizoram,Kolasib,2005,,,,,,,,,,21.0191,10.7287,0.5104
tobacco,Mizoram,Kolasib,2006,,,,,,,,,,8.6265,5.5857,0.6475
tobacco,Mizoram,Kolasib,2007,,,,,,,,,,5.0608,1.7907,0.3538
tobacco,Mizoram,Kolasib,2008,,,,,,,,,,13.9786,5.0407,0.3606
tobacco,Mizoram,Kolasib,2009,,,,,,,,,,10.9133,5.0407,0.4619
tobacco,Mizoram,Kolasib,2010,,,,,,,,,,13.7739,7.1472,0.5189
tobacco,Mizoram,Kolasib,2011,,,,,,,,,,10.9177,8.1883,0.75
tobacco,Mizoram,Kolasib,2015,,,,,,,,,,0.545,0.3114,0.5714
tobacco,Mizoram,Kolasib,2016,,,,,,,,,,1.5572,0.6229,0.4
tobacco,Mizoram,Kolasib,2017,,,,1.7129,0.8564,0.5,,,,,,
tobacco,Mizoram,Kolasib,2018,,,,2.8029,2.4915,0.8889,,,,,,
tobacco,Mizoram,Kolasib,2019,,,,2.8029,3.3479,1.1944,,,,,,
tobacco,Mizoram,Kolasib,2020,,,,2.3357,1.4793,0.6333,,,,,,
tobacco,Mizoram,Kolasib,2021,,,,2.1022,1.3236,0.6296,,,,,,
tobacco,Mizoram,Kolasib,2022,,,,2.1022,1.3236,0.6296,,,,,,
tobacco,Mizoram,Lawangtlai,2003,,,,,,,,,,7.0939,5.5421,0.7812
tobacco,Mizoram,Lawangtlai,2004,,,,,,,,,,2.8819,1.9952,0.6923
tobacco,Mizoram,Lawangtlai,2005,,,,,,,,,,11.7493,9.9758,0.8491
tobacco,Mizoram,Lawangtlai,2006,,,,,,,,,,12.636,13.0794,1.0351
tobacco,Mizoram,Lawangtlai,2007,,,,,,,,,,1.1084,1.1084,1.0
tobacco,Mizoram,Lawangtlai,2013,,,,,,,,,,0.8867,0.4434,0.5
tobacco,Mizoram,Lunglei,1997,27.9045,18.9265,0.6783,,,,,,,,,
tobacco,Mizoram,Lunglei,1997,87.0955,59.0735,0.6783,,,,,,,,,
tobacco,Mizoram,Lunglei,1998,,,,,,,,,,27.9045,19.4118,0.6957
tobacco,Mizoram,Lunglei,1998,,,,,,,,,,87.0955,60.5882,0.6957
tobacco,Mizoram,Lunglei,2000,,,,,,,,,,18.9265,11.6471,0.6154
tobacco,Mizoram,Lunglei,2000,,,,,,,,,,59.0735,36.3529,0.6154
tobacco,Mizoram,Lunglei,2001,,,,,,,,,,24.0222,16.5001,0.6869
tobacco,Mizoram,Lunglei,2001,,,,,,,,,,74.9778,51.4999,0.6869
tobacco,Mizoram,Lunglei,2002,,,,,,,,,,24.0222,16.7427,0.697
tobacco,Mizoram,Lunglei,2002,,,,,,,,,,74.9778,52.2573,0.697
tobacco,Mizoram,Lunglei,2003,,,,,,,,,,39.309,26.9339,0.6852
tobacco,Mizoram,Lunglei,2003,,,,,,,,,,122.691,84.0661,0.6852
tobacco,Mizoram,Lunglei,2004,,,,,,,,,,29.8457,17.956,0.6016
tobacco,Mizoram,Lunglei,2004,,,,,,,,,,93.1543,56.044,0.6016
tobacco,Mizoram,Lunglei,2005,,,,,,,,,,36.1546,21.5957,0.5973
tobacco,Mizoram,Lunglei,2005,,,,,,,,,,112.8454,67.4043,0.5973
tobacco,Mizoram,Lunglei,2006,,,,,,,,,,41.7355,23.5369,0.564
tobacco,Mizoram,Lunglei,2006,,,,,,,,,,130.2645,73.4631,0.564
tobacco,Mizoram,Lunglei,2008,,,,,,,,,,27.4192,18.6839,0.6814
tobacco,Mizoram,Lunglei,2008,,,,,,,,,,85.5808,58.3161,0.6814
tobacco,Mizoram,Lunglei,2009,,,,,,,,,,39.0663,25.9633,0.6646
tobacco,Mizoram,Lunglei,2009,,,,,,,,,,121.9337,81.0367,0.6646
tobacco,Mizoram,Lunglei,2010,,,,,,,,,,20.3824,10.6765,0.5238
tobacco,Mizoram,Lunglei,2010,,,,,,,,,,63.6176,33.3235,0.5238
tobacco,Mizoram,Lunglei,2011,,,,,,,,,,21.353,9.2206,0.4318
tobacco,Mizoram,Lunglei,2011,,,,,,,,,,66.647,28.7794,0.4318
tobacco,Mizoram,Lunglei,2012,,,,,,,,,,4.853,2.1838,0.45
tobacco,Mizoram,Lunglei,2012,,,,,,,,,,15.147,6.8162,0.45
tobacco,Mizoram,Lunglei,2013,,,,,,,,,,14.5589,42.2208,2.9
tobacco,Mizoram,Lunglei,2013,,,,,,,,,,45.4411,131.7792,2.9
tobacco,Mizoram,Lunglei,2014,,,,,,,,,,14.3162,11.6471,0.8136
tobacco,Mizoram,Lunglei,2014,,,,,,,,,,44.6838,36.3529,0.8136
tobacco,Mizoram,Lunglei,2015,,,,,,,,,,19.8971,7.7647,0.3902
tobacco,Mizoram,Lunglei,2015,,,,,,,,,,62.1029,24.2353,0.3902
tobacco,Mizoram,Lunglei,2016,,,,,,,,,,7.2794,5.3383,0.7333
tobacco,Mizoram,Lunglei,2016,,,,,,,,,,22.7206,16.6617,0.7333
tobacco,Mizoram,Lunglei,2017,,,,8.4927,5.9934,0.7057,,,,,,
tobacco,Mizoram,Lunglei,2017,,,,26.5073,18.7066,0.7057,,,,,,
tobacco,Mizoram,Lunglei,2018,,,,7.7647,6.3088,0.8125,,,,,,
tobacco,Mizoram,Lunglei,2018,,,,24.2353,19.6912,0.8125,,,,,,
tobacco,Mizoram,Lunglei,2019,,,,7.2794,6.7941,0.9333,,,,,,
tobacco,Mizoram,Lunglei,2019,,,,22.7206,21.2059,0.9333,,,,,,
tobacco,Mizoram,Lunglei,2020,,,,1.9412,1.6985,0.875,,,,,,
tobacco,Mizoram,Lunglei,2020,,,,6.0588,5.3015,0.875,,,,,,
tobacco,Mizoram,Lunglei,2021,,,,0.7279,0.7279,1.0,,,,,,
tobacco,Mizoram,Lunglei,2021,,,,2.2721,2.2721,1.0,,,,,,
tobacco,Mizoram,Lunglei,2022,,,,0.7279,0.7279,1.0,,,,,,
tobacco,Mizoram,Lunglei,2022,,,,2.2721,2.2721,1.0,,,,,,
tobacco,Mizoram,Mamit,2003,,,,,,,,,,28.0,42.0,1.5
tobacco,Mizoram,Mamit,2004,,,,,,,,,,41.0,25.0,0.6098
tobacco,Mizoram,Mamit,2005,,,,,,,,,,22.0,28.0,1.2727
tobacco,Mizoram,Mamit,2006,,,,,,,,,,63.0,13.0,0.2063
tobacco,Mizoram,Mamit,2007,,,,,,,,,,20.0,9.0,0.45
tobacco,Mizoram,Mamit,2008,,,,,,,,,,14.0,7.0,0.5
tobacco,Mizoram,Mamit,2014,,,,,,,,,,3.0,1.0,0.3333
tobacco,Mizoram,Saiha,2003,,,,,,,,,,24.9061,19.4579,0.7812
tobacco,Mizoram,Saiha,2004,,,,,,,,,,10.1181,7.0048,0.6923
tobacco,Mizoram,Saiha,2005,,,,,,,,,,41.2507,35.0242,0.8491
tobacco,Mizoram,Saiha,2006,,,,,,,,,,44.364,45.9206,1.0351
tobacco,Mizoram,Saiha,2007,,,,,,,,,,3.8916,3.8916,1.0
tobacco,Mizoram,Saiha,2013,,,,,,,,,,3.1133,1.5566,0.5
tobacco,Odisha,Anugul,1999,,,,,,,,,,290.0,190.0,0.6552
tobacco,Odisha,Anugul,2000,,,,,,,,,,70.0,50.0,0.7143
tobacco,Odisha,Anugul,2002,,,,,,,,,,200.0,110.0,0.55
tobacco,Odisha,Anugul,2003,,,,,,,,,,270.0,160.0,0.5926
tobacco,Odisha,Anugul,2004,,,,,,,,,,194.0,118.0,0.6082
tobacco,Odisha,Balangir,1999,,,,,,,,,,360.0,120.0,0.3333
tobacco,Odisha,Balangir,2000,,,,,,,,,,140.0,40.0,0.2857
tobacco,Odisha,Balangir,2001,,,,,,,,,,230.0,70.0,0.3043
tobacco,Odisha,Balangir,2002,,,,,,,,,,60.0,20.0,0.3333
tobacco,Odisha,Balangir,2003,,,,,,,,,,270.0,90.0,0.3333
tobacco,Odisha,Balangir,2004,,,,,,,,,,136.0,47.0,0.3456
tobacco,Odisha,Gajapati,1999,,,,,,,,,,150.0,110.0,0.7333
tobacco,Odisha,Gajapati,2000,,,,,,,,,,100.0,80.0,0.8
tobacco,Odisha,Gajapati,2001,,,,,,,,,,110.0,80.0,0.7273
tobacco,Odisha,Gajapati,2002,,,,,,,,,,100.0,80.0,0.8
tobacco,Odisha,Gajapati,2003,,,,,,,,,,100.0,90.0,0.9
tobacco,Odisha,Gajapati,2004,,,,,,,,,,106.0,91.0,0.8585
tobacco,Odisha,Kalahandi,1999,,,,,,,,,,810.0,240.0,0.2963
tobacco,Odisha,Kalahandi,2000,,,,,,,,,,430.0,110.0,0.2558
tobacco,Odisha,Kalahandi,2001,,,,,,,,,,410.0,100.0,0.2439
tobacco,Odisha,Kalahandi,2002,,,,,,,,,,150.0,50.0,0.3333
tobacco,Odisha,Kalahandi,2003,,,,,,,,,,500.0,150.0,0.3
tobacco,Odisha,Kalahandi,2004,,,,,,,,,,247.0,78.0,0.3158
tobacco,Odisha,Kandhamal,1999,,,,,,,,,,60.0,20.0,0.3333
tobacco,Odisha,Kandhamal,2000,,,,,,,,,,60.0,20.0,0.3333
tobacco,Odisha,Kandhamal,2001,,,,,,,,,,70.0,20.0,0.2857
tobacco,Odisha,Kandhamal,2002,,,,,,,,,,90.0,30.0,0.3333
tobacco,Odisha,Kandhamal,2003,,,,,,,,,,80.0,30.0,0.375
tobacco,Odisha,Kandhamal,2004,,,,,,,,,,80.0,27.0,0.3375
tobacco,Odisha,Kendujhar,1999,,,,,,,,,,40.0,30.0,0.75
tobacco,Odisha,Kendujhar,2000,,,,,,,,,,30.0,20.0,0.6667
tobacco,Odisha,Kendujhar,2001,,,,,,,,,,10.0,10.0,1.0
tobacco,Odisha,Koraput,1999,,,,,,,,,,1580.0,970.0,0.6139
tobacco,Odisha,Koraput,2000,,,,,,,,,,1560.0,950.0,0.609
tobacco,Odisha,Koraput,2001,,,,,,,,,,1510.0,1350.0,0.894
tobacco,Odisha,Koraput,2002,,,,,,,,,,1520.0,840.0,0.5526
tobacco,Odisha,Koraput,2003,,,,,,,,,,1890.0,1240.0,0.6561
tobacco,Odisha,Koraput,2004,,,,,,,,,,1846.0,1218.0,0.6598
tobacco,Odisha,Malkangiri,1999,,,,,,,,,,1540.0,830.0,0.539
tobacco,Odisha,Malkangiri,2000,,,,,,,,,,230.0,110.0,0.4783
tobacco,Odisha,Malkangiri,2001,,,,,,,,,,1270.0,690.0,0.5433
tobacco,Odisha,Malkangiri,2002,,,,,,,,,,500.0,250.0,0.5
tobacco,Odisha,Malkangiri,2003,,,,,,,,,,730.0,380.0,0.5205
tobacco,Odisha,Malkangiri,2004,,,,,,,,,,807.0,420.0,0.5204
tobacco,Odisha,Nuapada,1999,,,,,,,,,,220.0,80.0,0.3636
tobacco,Odisha,Nuapada,2000,,,,,,,,,,130.0,20.0,0.1538
tobacco,Odisha,Nuapada,2001,,,,,,,,,,220.0,30.0,0.1364
tobacco,Odisha,Nuapada,2003,,,,,,,,,,40.0,10.0,0.25
tobacco,Odisha,Nuapada,2004,,,,,,,,,,40.0,20.0,0.5
tobacco,Odisha,Rayagada,1999,,,,,,,,,,1980.0,1740.0,0.8788
tobacco,Odisha,Rayagada,2000,,,,,,,,,,520.0,110.0,0.2115
tobacco,Odisha,Rayagada,2001,,,,,,,,,,1630.0,1140.0,0.6994
tobacco,Odisha,Rayagada,2002,,,,,,,,,,1250.0,1130.0,0.904
tobacco,Odisha,Rayagada,2003,,,,,,,,,,1270.0,1270.0,1.0
tobacco,Odisha,Rayagada,2004,,,,,,,,,,1165.0,1165.0,1.0
tobacco,Odisha,Rayagada,2019,130.0,90.0,0.6923,,,,,,,,,
tobacco,Rajasthan,Alwar,1998,169.0,174.0,1.0296,,,,,,,,,
tobacco,Rajasthan,Alwar,1999,,,,,,,,,,144.0,152.0,1.0556
tobacco,Rajasthan,Alwar,2000,,,,,,,,,,131.0,409.0,3.1221
tobacco,Rajasthan,Alwar,2001,,,,,,,,,,149.0,409.0,2.745
tobacco,Rajasthan,Alwar,2002,,,,,,,,,,154.0,427.0,2.7727
tobacco,Rajasthan,Alwar,2003,,,,,,,,,,129.0,,
tobacco,Rajasthan,Alwar,2004,,,,,,,,,,156.0,242.0,1.5513
tobacco,Rajasthan,Alwar,2005,,,,,,,,,,140.0,242.0,1.7286
tobacco,Rajasthan,Alwar,2006,,,,,,,,,,108.0,118.0,1.0926
tobacco,Rajasthan,Alwar,2007,,,,,,,,,,186.0,105.0,0.5645
tobacco,Rajasthan,Alwar,2008,,,,,,,,,,164.0,196.0,1.1951
tobacco,Rajasthan,Alwar,2009,,,,,,,,,,111.0,141.0,1.2703
tobacco,Rajasthan,Alwar,2010,,,,,,,,,,145.0,202.0,1.3931
tobacco,Rajasthan,Alwar,2011,,,,,,,,,,147.0,172.0,1.1701
tobacco,Rajasthan,Alwar,2012,,,,,,,,,,90.0,164.0,1.8222
tobacco,Rajasthan,Alwar,2013,,,,,,,,,,68.0,80.0,1.1765
tobacco,Rajasthan,Alwar,2014,,,,,,,,,,76.0,91.0,1.1974
tobacco,Rajasthan,Alwar,2015,,,,,,,,,,105.0,148.0,1.4095
tobacco,Rajasthan,Alwar,2016,,,,,,,,,,65.0,36.0,0.5538
tobacco,Rajasthan,Alwar,2017,,,,,,,,,,97.0,97.0,1.0
tobacco,Rajasthan,Alwar,2018,,,,,,,,,,68.0,508.0,7.4706
tobacco,Rajasthan,Alwar,2019,,,,,,,,,,40.0,308.0,7.7
tobacco,Rajasthan,Alwar,2020,,,,,,,,,,65.0,94.0,1.4462
tobacco,Rajasthan,Alwar,2021,,,,,,,,,,59.0,66.0,1.1186
tobacco,Rajasthan,Alwar,2022,,,,,,,,,,60.0,60.0,1.0
tobacco,Rajasthan,Banswara,2006,,,,,,,,,,1.0,,
tobacco,Rajasthan,Baran,1998,1.0,,,,,,,,,,,
tobacco,Rajasthan,Bharatpur,1998,7.0,10.0,1.4286,,,,,,,,,
tobacco,Rajasthan,Bharatpur,1999,,,,,,,,,,12.0,5.0,0.4167
tobacco,Rajasthan,Bharatpur,2000,,,,,,,,,,1.0,2.0,2.0
tobacco,Rajasthan,Bharatpur,2001,,,,,,,,,,2.0,2.0,1.0
tobacco,Rajasthan,Bharatpur,2002,,,,,,,,,,1.0,,
tobacco,Rajasthan,Bharatpur,2003,,,,,,,,,,1.0,,
tobacco,Rajasthan,Bharatpur,2004,,,,,,,,,,1.0,1.0,1.0
tobacco,Rajasthan,Bharatpur,2005,,,,,,,,,,1.0,1.0,1.0
tobacco,Rajasthan,Bharatpur,2008,,,,,,,,,,1.0,,
tobacco,Rajasthan,Bharatpur,2012,,,,,,,,,,2.0,,
tobacco,Rajasthan,Bharatpur,2013,,,,,,,,,,9.0,10.0,1.1111
tobacco,Rajasthan,Bharatpur,2017,,,,,,,,,,1.0,1.0,1.0
tobacco,Rajasthan,Bharatpur,2020,,,,,,,,,,3.0,6.0,2.0
tobacco,Rajasthan,Bhilwara,1998,26.0,21.0,0.8077,,,,,,,,,
tobacco,Rajasthan,Bhilwara,1999,,,,,,,,,,44.0,17.0,0.3864
tobacco,Rajasthan,Bhilwara,2000,,,,,,,,,,12.0,3.0,0.25
tobacco,Rajasthan,Bhilwara,2001,,,,,,,,,,31.0,13.0,0.4194
tobacco,Rajasthan,Bhilwara,2002,,,,,,,,,,6.0,,
tobacco,Rajasthan,Bhilwara,2003,,,,,,,,,,10.0,,
tobacco,Rajasthan,Bhilwara,2004,,,,,,,,,,30.0,2.0,0.0667
tobacco,Rajasthan,Bhilwara,2005,,,,,,,,,,10.0,2.0,0.2
tobacco,Rajasthan,Bhilwara,2006,,,,,,,,,,6.0,6.0,1.0
tobacco,Rajasthan,Bhilwara,2007,,,,,,,,,,4.0,1.0,0.25
tobacco,Rajasthan,Bhilwara,2008,,,,,,,,,,7.0,2.0,0.2857
tobacco,Rajasthan,Bhilwara,2009,,,,,,,,,,1.0,,
tobacco,Rajasthan,Bhilwara,2010,,,,,,,,,,13.0,11.0,0.8462
tobacco,Rajasthan,Bhilwara,2011,,,,,,,,,,5.0,5.0,1.0
tobacco,Rajasthan,Bhilwara,2013,,,,,,,,,,2.0,1.0,0.5
tobacco,Rajasthan,Bhilwara,2014,,,,,,,,,,1.0,,
tobacco,Rajasthan,Bhilwara,2015,,,,,,,,,,1.0,,
tobacco,Rajasthan,Bhilwara,2016,,,,,,,,,,1.0,,
tobacco,Rajasthan,Bhilwara,2017,,,,,,,,,,1.0,,
tobacco,Rajasthan,Bhilwara,2019,,,,,,,,,,1.0,1.0,1.0
tobacco,Rajasthan,Bhilwara,2020,,,,,,,,,,1.0,0.0,0.0
tobacco,Rajasthan,Bhilwara,2021,,,,,,,,,,1.0,1.0,1.0
tobacco,Rajasthan,Bikaner,1998,4.7964,19.1856,4.0,,,,,,,,,
tobacco,Rajasthan,Bikaner,1999,,,,,,,,,,2.3023,9.2091,4.0
tobacco,Rajasthan,Bikaner,2000,,,,,,,,,,1.9186,7.6742,4.0
tobacco,Rajasthan,Bikaner,2001,,,,,,,,,,3.4534,13.8136,4.0
tobacco,Rajasthan,Bikaner,2002,,,,,,,,,,1.5348,6.1394,4.0
tobacco,Rajasthan,Bikaner,2003,,,,,,,,,,1.1511,,
tobacco,Rajasthan,Bikaner,2004,,,,,,,,,,1.9186,2.3023,1.2
tobacco,Rajasthan,Bikaner,2005,,,,,,,,,,0.5756,2.3023,4.0
tobacco,Rajasthan,Bundi,1998,2.0,2.0,1.0,,,,,,,,,
tobacco,Rajasthan,Bundi,1999,,,,,,,,,,2.0,,
